0.9996289,0.9994434,0.9988868,0.9987013,0.9983302,0.9981447,0.9979592,0.9977737,0.9975881,0.9974026,0.9972171,0.9970315,0.9968460,0.9966605,0.9964750,0.9962894,0.9961039,0.9959184,0.9955473,0.9951763,0.9949907,0.9946197,0.9938776,0.9936920,0.9935065,0.9920635,0.9906205,0.9848485,0.9819625,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195
0.9996289,0.9994434,0.9988868,0.9987013,0.9983302,0.9981447,0.9979592,0.9977737,0.9975881,0.9974026,0.9972171,0.9970315,0.9968460,0.9966605,0.9964750,0.9962894,0.9961039,0.9959184,0.9955473,0.9951763,0.9949907,0.9946197,0.9938776,0.9936920,0.9935065,0.9920635,0.9906205,0.9848485,0.9819625,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195
0.9824561,0.9736842,0.9593301,0.9545455,0.9449761,0.9401914,0.9354067,0.9306220,0.9258373,0.9210526,0.9035088,0.8859649,0.8684211,0.8625731,0.8567251,0.8508772,0.8450292,0.8391813,0.8274854,0.8157895,0.7894737,0.7368421,0.6842105,0.6710526,0.6578947,0.6052632,0.5947368,0.5526316,0.5000000,0.4736842,0.4473684,0.4433198,0.4352227,0.4311741,0.4271255,0.3947368,0.3865915,0.3825188,0.3743734,0.3703008,0.3662281,0.3621554,0.3580827,0.3540100,0.3499373,0.3458647,0.3417920,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193
0.9993873,0.9990809,0.9981618,0.9978554,0.9972426,0.9969363,0.9966299,0.9963235,0.9960172,0.9957108,0.9954044,0.9950980,0.9947917,0.9942130,0.9936343,0.9930556,0.9924769,0.9918981,0.9907407,0.9895833,0.9890046,0.9878472,0.9855324,0.9849537,0.9843750,0.9687500,0.9657738,0.9538690,0.9479167,0.9456762,0.9434357,0.9411952,0.9367142,0.9344736,0.9322331,0.9238062,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994
0.9900000,0.9850000,0.9700000,0.9500000,0.9366667,0.9300000,0.9100000,0.8900000,0.8700000,0.8500000,0.8300000,0.8100000,0.7950000,0.7800000,0.7300000,0.7220000,0.7140000,0.7060000,0.6900000,0.6766667,0.6700000,0.6633333,0.6500000,0.6300000,0.6000000,0.5850000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000
0.9900000,0.9850000,0.9700000,0.9500000,0.9366667,0.9300000,0.9100000,0.8900000,0.8700000,0.8500000,0.8300000,0.8100000,0.7950000,0.7800000,0.7300000,0.7220000,0.7140000,0.7060000,0.6900000,0.6766667,0.6700000,0.6633333,0.6500000,0.6300000,0.6000000,0.5850000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000,0.5700000
0.9996289,0.9994434,0.9988868,0.9987013,0.9983302,0.9981447,0.9979592,0.9977737,0.9975881,0.9974026,0.9972171,0.9970315,0.9968460,0.9966605,0.9964750,0.9962894,0.9961039,0.9959184,0.9955473,0.9951763,0.9949907,0.9946197,0.9938776,0.9936920,0.9935065,0.9920635,0.9906205,0.9848485,0.9819625,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195,0.9805195
0.9824561,0.9736842,0.9593301,0.9545455,0.9449761,0.9401914,0.9354067,0.9306220,0.9258373,0.9210526,0.9035088,0.8859649,0.8684211,0.8625731,0.8567251,0.8508772,0.8450292,0.8391813,0.8274854,0.8157895,0.7894737,0.7368421,0.6842105,0.6710526,0.6578947,0.6052632,0.5947368,0.5526316,0.5000000,0.4736842,0.4473684,0.4433198,0.4352227,0.4311741,0.4271255,0.3947368,0.3865915,0.3825188,0.3743734,0.3703008,0.3662281,0.3621554,0.3580827,0.3540100,0.3499373,0.3458647,0.3417920,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193,0.3377193
0.9973545,0.9960317,0.9920635,0.9907407,0.9722222,0.9537037,0.9475309,0.9413580,0.9351852,0.9305556,0.9259259,0.9212963,0.9166667,0.9120370,0.9074074,0.9027778,0.8981481,0.8796296,0.8611111,0.8487654,0.8425926,0.8384774,0.8302469,0.8281893,0.8261317,0.8240741,0.8214286,0.8108466,0.8055556,0.7962963,0.7870370,0.7777778,0.7740432,0.7721759,0.7703086,0.7553704,0.7516358,0.7497685,0.7212963,0.7159973,0.7106983,0.7053993,0.7001003,0.6948013,0.6895023,0.6842033,0.6789043,0.6716002,0.6642962,0.6569921,0.6496880,0.6423840,0.6292741,0.6161642,0.6027564,0.5893485,0.5845395,0.5797304,0.5749214,0.5701124,0.5653033,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943,0.5604943
0.9993873,0.9990809,0.9981618,0.9978554,0.9972426,0.9969363,0.9966299,0.9963235,0.9960172,0.9957108,0.9954044,0.9950980,0.9947917,0.9942130,0.9936343,0.9930556,0.9924769,0.9918981,0.9907407,0.9895833,0.9890046,0.9878472,0.9855324,0.9849537,0.9843750,0.9687500,0.9657738,0.9538690,0.9479167,0.9456762,0.9434357,0.9411952,0.9367142,0.9344736,0.9322331,0.9238062,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994,0.9216994
